OBJECTID,NAME,GeoNew,SqMi,Zip_Code,Median_Inc,Median_I_1,Percent_Re,RSO,Occupied_H,RSO_per_Oc,Per_who_Pa,Population,High_Chang,Current_Ra,Future_Rai,Housing_Pr,Affordable,Eligible,F7indicato,F2000_est,Difference,Percent_Di,Exclusion_,SHAPE_Length,SHAPE_Area
671,1814,A06037181400,0.339441099503,90041,61944,10410,65.59834,693,1650,0.42,24.893071,4529,0.727103,0,0,0,0,Eligible,0.25860087178,4439,90,2.027483667, ,0.0453834777246539,8.59307666658652e-05
672,2060.20,A06037206020,0.337270815357,90012,88036,17078,97.494305,0,222,0,17.889908,7406,0,0,0,0,0,Not Eligible,0,10820,-3414,-31.55268022, ,0.0364439648994062,8.53002532579987e-05
673,1945,A06037194500,0.262803252543,90048,71250,13821,52.790579,453,972,0.466049,28.462998,2019,0,0,0,0,0,Not Eligible,0,2287,-268,-11.7184084, ,0.0468668087634088,6.64828996656575e-05
674,1951,A06037195100,0.731807406266,90039,114148,18916,36.058611,606,2044,0.296477,28.440367,4981,0,0,0,0,0,Not Eligible,0,4550,431,9.473059451, ,0.0654863015810789,0.000185179979126353
675,1375.01,A06037137501,0.970772087823,91364,73162,13320,48.035855,261,1617,0.16141,38.802661,3840,0,0,0,0,0,Not Eligible,0,3748,92,2.454642476, ,0.0748846009302637,0.00024583750286347
676,1375.02,A06037137502,0.806994249067,91364,78698,14988,26.05988,201,1741,0.115451,42.619543,4214,0,0,0,0,0,Not Eligible,0,4025,189,4.695652174, ,0.0587735723911799,0.000204358885600371
677,1955,A06037195500,0.469183387075,90026,62163,23913,53.953771,1360,2210,0.615385,19.984448,4934,0,0,0,0,0,Not Eligible,0,5229,-295,-5.644943391, ,0.0587736719028939,0.000118706377591465
678,1375.04,A06037137504,1.48154796224,91364,146563,28497,5.704882,2,650,0.003077,0,1823,0,0,0,0,0,Not Eligible,0,1944,-121,-6.224279835, ,0.0968750988491705,0.000375110488848335
679,1380,A06037138000,1.72668077196,91364,106487,15563,19.504168,44,1811,0.024296,21.451104,4558,0,0,0,0,0,Not Eligible,0,4299,259,6.024656897, ,0.0955415913601385,0.00043717904680537
680,1392,A06037139200,0.444777058041,91316,73380,31008,42.559084,590,2221,0.265646,21.866667,5417,0,0,0,0,0,Not Eligible,0,4742,675,14.22867144, ,0.0426642580175347,0.000112649109832954
681,1432,A06037143200,0.369519541487,91602,59375,10027,77.263828,997,1945,0.512596,29.714683,4090,0,0,0,0,0,Not Eligible,0,3749,341,9.096245574, ,0.0435313656626009,9.35595287810669e-05
682,1433,A06037143300,0.63891052536,91602,78787,13881,54.470789,1241,3013,0.411882,26.840066,6460,0,0,0,0,0,Not Eligible,0,5565,895,16.08265948, ,0.0611843355105909,0.000161773967123149
683,1393.01,A06037139301,1.10636873691,91356,89659,19364,15.548348,34,1553,0.021893,51.58371,4995,0,0,0,0,0,Not Eligible,0,4152,843,20.30346821, ,0.0839763135865973,0.000280219710241055
684,1395.02,A06037139502,0.404441752848,91316,61854,9604,39.456484,214,1205,0.177593,33.530572,2921,0,0,0,0,0,Not Eligible,0,2887,34,1.177693107, ,0.051036388472261,0.000102417952439136
685,1396,A06037139600,0.956514812268,91316,78546,17142,32.725451,638,2101,0.303665,33.602151,4990,0,0,0,0,0,Not Eligible,0,4547,443,9.742687486, ,0.0627080156907745,0.000242224451676607
686,1397.01,A06037139701,1.31222167411,91436,123507,12241,23.267999,46,1997,0.023035,28.652751,5250,0,0,0,0,0,Not Eligible,0,4571,679,14.85451761, ,0.0986354689644314,0.000332275751032641
687,1398.01,A06037139801,1.41528435121,91356,145938,30929,11.713396,2,1248,0.001603,0,3210,0,0,0,0,0,Not Eligible,0,3446,-236,-6.848520023, ,0.082901359479839,0.000358353136284644
688,1434,A06037143400,0.678478650532,91604,91458,9369,52.813782,765,2841,0.269271,13.072694,6121,0,0,0,0,0,Not Eligible,0,5358,763,14.2403882, ,0.0665642011666881,0.000171794210475836
689,1435,A06037143500,0.478044971459,91604,88233,24453,50.911487,516,2149,0.240112,28.680851,4565,0,0,0,0,0,Not Eligible,0,4218,347,8.2266477, ,0.0604541046194927,0.000121034815554406
690,1810,A06037181000,1.59653329001,90041,86384,22519,18.276203,346,2241,0.154395,3.326403,6119,0,0,0,0,0,Not Eligible,0,6124,-5,-0.074768264, ,0.119113217871184,0.000404203385755496
691,1815,A06037181500,0.422626355091,90041,94464,17389,15.89868,397,1232,0.32224,15.789474,3714,0,0,0,0,0,Not Eligible,0,3891,-177,-4.548959136, ,0.0551404948707276,0.000106986943748446
692,1816,A06037181600,0.48262276283,90041,62981,8557,42.5,411,1011,0.406528,27.056277,4576,0,0,0,0,0,Not Eligible,0,3998,578,14.45722861, ,0.0551262595869087,0.000122167457977085
693,1835.10,A06037183510,0.193215013497,90042,59583,6923,32.069095,257,757,0.339498,27.857143,2663,0,0,0,0,0,Not Eligible,0,2900,-237,-8.172413793, ,0.0321642472959214,4.89005810984704e-05
694,1923,A06037192300,0.33956778897,90004,105189,27635,64.756757,803,1566,0.512771,17.102804,2775,0,0,0,0,0,Not Eligible,0,2495,280,11.22244489, ,0.0383077793016929,8.59041131374233e-05
695,1954,A06037195400,0.397785172898,90026,73704,10113,54.454454,1378,2213,0.622684,22.154316,4046,0,0,0,0,0,Not Eligible,0,4575,-529,-11.56326894, ,0.0520058560771145,0.000100646452714629
696,1974.10,A06037197410,0.537940324598,90026,69231,16878,55.880868,794,1666,0.476591,29.680851,3962,0,0,0,0,0,Not Eligible,0,3968,-6,-0.151442212, ,0.0555333383149845,0.000136110014951977
697,1873,A06037187300,0.451282595292,90039,80962,13933,60.760613,741,1494,0.495984,16.685585,3396,0,0,0,0,0,Not Eligible,0,3122,274,8.776425368, ,0.05726230888672,0.000114195752889947
698,2147,A06037214700,0.229086537204,90048,83553,18179,55.877551,846,1252,0.675719,20.266667,2538,0,0,0,0,0,Not Eligible,0,2484,54,2.173913043, ,0.031293088303954,5.79452777861865e-05
699,2148,A06037214800,0.221955294657,90048,90795,32479,65.176471,1120,1427,0.784863,20.547945,3047,0,0,0,0,0,Not Eligible,0,2544,503,19.76202529, ,0.0325047490340433,5.61448028772077e-05
700,2161,A06037216100,0.260628223054,90019,84426,14399,32.65625,717,987,0.726444,17.322835,2561,0,0,0,0,0,Not Eligible,0,2420,141,5.826446281, ,0.0340050893699692,6.59158916469268e-05
701,2162,A06037216200,0.372358894034,90036,74342,17057,67.137886,1569,2540,0.617717,26.979937,4718,0,0,0,0,0,Not Eligible,0,4324,394,9.111933395, ,0.0422879519560427,9.41740777376147e-05
702,2163,A06037216300,0.491444907564,90036,74036,11992,56.825138,1247,2470,0.504858,21.980198,4927,0,0,0,0,0,Not Eligible,0,4653,274,5.888673974, ,0.0597106928517029,0.000124296583168146
703,2167,A06037216700,0.300366232012,90035,67219,8784,61.101106,1024,1625,0.630154,25.504032,3966,0,0,0,0,0,Not Eligible,0,3910,56,1.432225064, ,0.0351408753313256,7.5958176536478e-05
704,2140,A06037214000,0.390548137562,90036,79756,11701,36.987027,647,1382,0.468162,22.278912,3783,0,0,0,0,0,Not Eligible,0,3734,49,1.312265667, ,0.0397444750553801,9.87953634225017e-05
705,2141,A06037214100,0.427900669012,90036,108947,15152,57.027818,1223,1708,0.716042,25.670841,4098,0,0,0,0,0,Not Eligible,0,3806,292,7.672096689, ,0.0420895939935847,0.000108244041045079
706,2144,A06037214400,0.132912651461,90036,69938,9675,91.747088,1776,1701,1.044092,22.696351,3023,0,0,0,0,0,Not Eligible,0,2950,73,2.474576271, ,0.0246282328803242,3.36237052581304e-05
707,2168,A06037216800,0.285651983834,90035,82112,9375,57.458076,1068,1538,0.694408,28.092243,3459,0,0,0,0,0,Not Eligible,0,3576,-117,-3.271812081, ,0.0355258234753841,7.22436952648567e-05
708,2674.04,A06037267404,0.109824497764,90025,88565,23901,83.092717,1164,1599,0.727955,36.011687,3117,0,0,0,0,0,Not Eligible,0,2561,556,21.71026943, ,0.0221403781538501,2.77721035219018e-05
709,2766.01,A06037276601,0.864773765436,90293,93250,17952,25.627883,444,1649,0.269254,24.677716,3902,0,0,0,0,0,Not Eligible,0,3450,452,13.10144928, ,0.0711451080527293,0.000218467699206215
710,2770,A06037277000,0.887617768818,90045,116096,20653,16.634531,221,2160,0.102315,24.610592,5705,0,0,0,0,0,Not Eligible,0,5459,246,4.506319839, ,0.063560992276127,0.000224258278042383
711,2716,A06037271600,0.3495988989,90066,73750,8600,70.188425,359,1876,0.191365,31.37399,4459,0,0,0,0,0,Not Eligible,0,3984,475,11.92269076, ,0.038558169321254,8.83795890017613e-05
712,1415,A06037141500,1.28625421713,91436,167361,84428,5.919796,0,1103,0,0,3142,0,0,0,0,0,Not Eligible,0,2952,190,6.447984889, ,0.0933537708719324,0.000325634769087561
713,1061.12,A06037106112,1.24495637449,91342,75323,10348,17.490624,13,1514,0.008587,51.152074,6026,0,0,0,0,0,Not Eligible,0,4753,1273,26.78308437, ,0.149991277733545,0.000315802859876979
714,1061.13,A06037106113,0.55527165935,91342,70189,5794,21.272886,6,936,0.00641,11.320755,3560,0,0,0,0,0,Not Eligible,0,3084,476,15.43450065, ,0.0598461736864511,0.000140854554827001
715,1064.03,A06037106403,0.426855791269,91342,60172,8232,25.816389,20,755,0.02649,20.155039,3258,0,0,0,0,0,Not Eligible,0,3619,-361,-9.975131252, ,0.0435677663494431,0.000108279308806541
716,1013,A06037101300,0.996162478641,91042,82354,12135,10.362817,68,1509,0.045063,19.402985,4267,0,0,0,0,0,Not Eligible,0,3974,293,7.373007801, ,0.0857976589117693,0.000252520178274521
717,1031.01,A06037103101,0.783646094705,91040,69978,13347,18.502203,12,943,0.012725,25.714286,2964,0,0,0,0,0,Not Eligible,0,2608,356,13.65030675, ,0.0790350952917861,0.000198707345371937
718,1031.02,A06037103102,0.479121598387,91040,70733,14084,20.702051,65,1605,0.040498,16.761364,4733,0,0,0,0,0,Not Eligible,0,4462,271,6.073509637, ,0.0514320116676172,0.000121475505801975
719,1034,A06037103400,0.965468728761,91040,63867,10301,43.629174,377,2430,0.155144,30.434783,6908,0,0,0,0,0,Not Eligible,0,6046,862,14.25736024, ,0.0788051623750409,0.000244758128310597
720,1041.03,A06037104103,0.366422685244,91342,69138,5597,25.162338,0,786,0,20.32967,3814,0,0,0,0,0,Not Eligible,0,3840,-26,-0.677083333, ,0.0415829372225803,9.29227855890105e-05
721,1065.10,A06037106510,2.21302401273,91342,82694,29733,30.98128,35,1507,0.023225,15.513627,5274,0,0,0,0,0,Not Eligible,0,3652,1622,44.41617599, ,0.115212342294843,0.000561489297714349
722,1066.41,A06037106641,0.438374103444,91344,108409,10846,11.705069,2,726,0.002755,36.363636,2176,0,0,0,0,0,Not Eligible,0,2335,-159,-6.809421842, ,0.0584282803961584,0.000111191143382385
723,1132.32,A06037113232,0.797558593887,91304,100859,27505,7.137336,61,1416,0.043079,6.837607,4094,0,0,0,0,0,Not Eligible,0,3683,411,11.16160817, ,0.0717222100794301,0.000202120380398443
724,1173.01,A06037117301,0.514211968953,91343,90081,9185,5.957556,2,1222,0.001637,20.895522,3928,0,0,0,0,0,Not Eligible,0,3585,343,9.567642957, ,0.0477923419446695,0.000130339121388672
725,1033,A06037103300,2.37122351127,91040,88542,13514,15.792664,90,1204,0.074751,36.585366,3311,0,0,0,0,0,Not Eligible,0,3247,64,1.973850386, ,0.115578446604909,0.000601151997145677
726,2149.02,A06037214902,0.19522714656,90048,65326,16484,75.81279,875,1574,0.555909,25.577689,2844,0,0,0,0,0,Not Eligible,0,2676,168,6.278026906, ,0.0293489314409243,4.93846882518066e-05
727,2751.01,A06037275101,0.132830002509,90230,63750,22505,63.40694,113,499,0.226453,25.465839,1268,0,0,0,0,0,Not Eligible,0,1229,39,3.213444902, ,0.0305840456821328,3.35709698056168e-05
728,2756.02,A06037275602,0.952329542727,90094,76271,17592,52.892792,0,3608,0,37.681159,7173,0,0,0,0,0,Not Eligible,0,522,6651,1274.137931, ,0.0914914153771078,0.00024062337362301
729,1197,A06037119700,0.505888471388,91402,70313,19489,25.419112,79,1256,0.062898,51.363636,4799,0,0,0,0,0,Not Eligible,0,4534,265,5.844728716, ,0.0585908634230844,0.000128197395250173
730,1198,A06037119800,0.479530344794,91331,71618,9309,27.361825,134,1388,0.096542,21.31579,6239,0,0,0,0,0,Not Eligible,0,5714,525,9.187959398, ,0.0454156101051294,0.000121536093794543
731,1199,A06037119900,0.406233248602,91402,66500,11787,35.408484,99,1190,0.083193,24.189526,5124,0,0,0,0,0,Not Eligible,0,4443,681,15.32748143, ,0.0442690241974709,0.000102951768117621
732,2951.03,A06037295103,0.794695001992,90731,94764,17583,26.427275,56,2016,0.027778,10.679612,4957,0,0,0,0,0,Not Eligible,0,4605,352,7.646680129, ,0.0795515397538587,0.000200276189854649
733,1021.03,A06037102103,0.458068038301,91352,69375,16506,22.13662,0,688,0,44.632768,1947,0,0,0,0,0,Not Eligible,0,1697,250,14.73565937, ,0.0516419654786819,0.000116084129022698
734,1247,A06037124700,0.525822091591,91423,76094,15646,55.337737,825,2034,0.405605,16.134599,4800,0,0,0,0,0,Not Eligible,0,4636,164,3.537532355, ,0.0545701566324086,0.000133153947941877
735,1066.42,A06037106642,0.609058407639,91344,82159,8900,13.865932,2,1115,0.001794,34.653465,3323,0,0,0,0,0,Not Eligible,0,3042,281,9.237343853, ,0.0601835111244891,0.000154461830722069
736,1066.43,A06037106643,1.67270752845,91344,138712,13808,5.513051,6,1300,0.004615,12.345679,4452,0,0,0,0,0,Not Eligible,0,3880,572,14.74235099, ,0.100954224574065,0.000424227237100184
737,1081.01,A06037108101,0.435729318161,91326,111154,17155,18.138733,0,798,0,12.8,2330,0,0,0,0,0,Not Eligible,0,2251,79,3.509551311, ,0.0442110799161446,0.000110494980114074
738,1081.02,A06037108102,0.843099466478,91326,93500,19086,20.366379,116,1234,0.094003,17.12963,3727,0,0,0,0,0,Not Eligible,0,3685,42,1.130149793, ,0.0568721418187782,0.000213801413829533
739,1060.10,A06037106010,0.971395215132,91342,77021,9820,28.522572,128,896,0.142857,31.799163,2924,0,0,0,0,0,Not Eligible,0,2866,58,2.009269598, ,0.0750760757324148,0.000246468193693962
740,1256,A06037125600,0.394684277482,91602,85000,19934,46.727129,350,1204,0.290698,28.473413,2544,0,0,0,0,0,Not Eligible,0,2379,165,6.935687264, ,0.0441703714432664,9.99411421043441e-05
741,1064.06,A06037106406,0.805660761851,91342,68939,5901,20.986717,77,1466,0.052524,30.169491,5289,0,0,0,0,0,Not Eligible,0,4413,876,19.86147392, ,0.065481416257889,0.000204410042262666
742,1092,A06037109200,0.45994690812,91344,69528,7609,25.122226,5,890,0.005618,7.174888,2673,0,0,0,0,0,Not Eligible,0,2607,66,2.53164557, ,0.0447592861315404,0.000116633752891141
743,1093,A06037109300,0.476058036896,91344,81250,14358,23.893042,0,894,0,28.089888,3512,0,0,0,0,0,Not Eligible,0,2922,590,20.19164956, ,0.0529675565361969,0.000120709995047944
744,1095,A06037109500,0.461094636058,91345,55919,5508,29.436239,107,1019,0.105005,55.064935,4834,0,0,0,0,0,Not Eligible,0,4053,781,19.27554829, ,0.0617691042561856,0.000116919670466288
745,1096.01,A06037109601,0.867825434212,91345,73083,8844,30.609918,7,1293,0.005414,31.842105,5285,0,0,0,0,0,Not Eligible,0,4542,743,16.35574509, ,0.0604310715310973,0.000220014179383893
746,1066.46,A06037106646,0.569919321037,91344,84643,17376,14.99551,0,966,0,51.798561,3505,0,0,0,0,0,Not Eligible,0,3122,383,12.27707863, ,0.0689174532625071,0.000144524491894471
747,1081.04,A06037108104,0.318898049456,91326,104167,12561,6.340677,0,596,0,79.310345,1861,0,0,0,0,0,Not Eligible,0,1728,133,7.72664584, ,0.0462735217081273,8.08826468944539e-05
748,1111,A06037111100,0.408942003917,91344,72625,9999,33.099063,62,969,0.063983,38.434164,3017,0,0,0,0,0,Not Eligible,0,2719,298,10.95991173, ,0.0421232485799051,0.00010368849786648
749,1112.01,A06037111201,0.738475481422,91344,80585,8728,7.790663,6,1087,0.00552,9.090909,3377,0,0,0,0,0,Not Eligible,0,3332,45,1.350540216, ,0.0815704292815222,0.000187257362153317
750,1112.04,A06037111204,1.27838605141,91326,104869,27464,11.506582,0,1913,0,34.38914,6163,0,0,0,0,0,Not Eligible,0,5757,406,7.055137477, ,0.0768739118527102,0.00032411427850243
751,1285,A06037128500,0.375963326032,91401,65923,7875,56.54321,831,1957,0.42463,29.623288,4489,0,0,0,0,0,Not Eligible,0,3847,642,16.68832857, ,0.039304689764257,9.52148006286599e-05
752,1287.02,A06037128702,0.641226102333,91423,65616,5389,56.385104,1429,2666,0.536009,32.602252,5632,0,0,0,0,0,Not Eligible,0,5330,302,5.666041276, ,0.0526063462807185,0.000162374448426912
753,1098,A06037109800,0.540270973727,91343,71875,19655,17.648418,132,1395,0.094624,19.409283,4385,0,0,0,0,0,Not Eligible,0,4153,232,5.58632314, ,0.0519439136010164,0.000136963363383852
754,1237,A06037123700,0.36768656772,91606,61898,9034,38.841149,496,1440,0.344444,28.962536,4079,0,0,0,0,0,Not Eligible,0,4145,-66,-1.592279855, ,0.0388930189961215,9.313491322256e-05
755,1132.11,A06037113211,2.68412750801,91311,96447,10674,21.830098,202,1550,0.130323,35.09434,4013,0,0,0,0,0,Not Eligible,0,3839,174,4.53243032, ,0.113890119152131,0.000680552547829547
756,1132.12,A06037113212,0.386002964896,91311,77328,10341,35.901484,67,1066,0.062852,20.304568,3299,0,0,0,0,0,Not Eligible,0,3050,249,8.163934426, ,0.0442600178633986,9.7863150197814e-05
757,1311,A06037131100,0.425394478204,91406,72250,20085,28.583967,2,1037,0.001929,47.186147,3425,0,0,0,0,0,Not Eligible,0,3067,358,11.67264428, ,0.0417539730171618,0.000107790751359554
758,1312,A06037131200,0.435656555791,91325,61893,25225,35.023328,0,1149,0,43.569554,3244,0,0,0,0,0,Not Eligible,0,3181,63,1.980509274, ,0.0427478983598432,0.000110391173272157
759,2625.01,A06037262501,0.632583539966,90272,166094,34073,15.551441,76,1381,0.055033,38.72549,3781,0,0,0,0,0,Not Eligible,0,2654,1127,42.46623787, ,0.0599687172027666,0.000159974255752428
760,2641.03,A06037264103,0.0890045131216,90049,68281,23914,70.372011,1034,1427,0.724597,34.351145,2258,0,0,0,0,0,Not Eligible,0,2293,-35,-1.526384649, ,0.0228072214033699,2.25097469319681e-05
761,2656.01,A06037265601,0.240578053214,90024,76591,16417,52.169197,687,1382,0.497106,27.723971,2819,0,0,0,0,0,Not Eligible,0,2724,95,3.487518355, ,0.0347983610609531,6.08442002114795e-05
762,1066.49,A06037106649,0.429128666112,91342,77813,11268,12.898273,23,693,0.033189,28.571429,2605,0,0,0,0,0,Not Eligible,0,2331,274,11.76947624, ,0.0631524699375095,0.000108834142681317
763,1082.02,A06037108202,2.22968831898,91326,121705,23200,29.927007,0,2103,0,32.023809,5891,0,0,0,0,0,Not Eligible,0,140,5751,4106.936257, ,0.108501600398735,0.000565467322395808
764,1021.04,A06037102104,0.640320923416,91352,78665,6387,27.301996,325,1295,0.250965,9.152542,3344,0,0,0,0,0,Not Eligible,0,2960,384,12.97058511, ,0.0835909840757971,0.000162254013266512
765,1132.37,A06037113237,1.72977501584,91311,85607,13024,27.236481,16,1435,0.01115,25.37594,4020,0,0,0,0,0,Not Eligible,0,2599,1421,54.65421507, ,0.111988372829381,0.000438461438371185
766,2075.01,A06037207501,0.0518630926722,90012,63621,8640,81.193747,614,1418,0.433004,29.086116,2111,0,0,0,0,0,Not Eligible,0,2018,93,4.60852329, ,0.015066296680391,1.31166857290115e-05
767,2679.02,A06037267902,0.300412291688,90064,102031,19909,37.04552,489,1621,0.301666,25.241158,3500,0,0,0,0,0,Not Eligible,0,3028,472,15.58784676, ,0.0396221832914538,7.59690747494301e-05
768,2699.05,A06037269905,0.0905712796434,90034,59352,7878,99.393531,840,1280,0.65625,20.678769,2971,0,0,0,0,0,Not Eligible,0,2617,354,13.52693924, ,0.0247557382601286,2.28968890892388e-05
769,2719.02,A06037271902,0.356839862968,90066,64173,10785,54.570091,919,1729,0.531521,22.925959,4072,0,0,0,0,0,Not Eligible,0,3954,118,2.984319676, ,0.038565618448557,9.01977493915635e-05
770,2722.01,A06037272201,0.09710201034,90066,63395,6414,82.352941,704,1175,0.599149,14.574468,2677,0,0,0,0,0,Not Eligible,0,2557,120,4.692999609, ,0.0199575867250401,2.4541561588458e-05
771,2624,A06037262400,4.35077649024,90049,241528,27230,5.263158,0,1202,0,0,3182,0,0,0,0,0,Not Eligible,0,2888,294,10.16596481, ,0.218141904925014,0.00110082195239546
772,2145.03,A06037214503,0.089694847075,90036,74605,11720,100,2404,1494,1.609103,28.647925,3369,0,0,0,0,0,Not Eligible,0,3151,218,6.918438591, ,0.0216545090686391,2.26875491093855e-05
773,2611.02,A06037261102,3.05217243415,90210,148578,18243,5.463297,4,1718,0.002328,38.053097,4155,0,0,0,0,0,Not Eligible,0,4217,-62,-1.470239507, ,0.166820027181548,0.000772450802186433
774,1439.01,A06037143901,2.0441575992,91604,154583,28578,13.456091,20,1664,0.012019,29.62963,4270,0,0,0,0,0,Not Eligible,0,3863,407,10.53585296, ,0.127118723652862,0.000517459739815252
775,1398.02,A06037139802,2.34633105708,91356,142778,18001,8.674134,2,1328,0.001506,39.473684,3839,0,0,0,0,0,Not Eligible,0,3667,172,4.690482683, ,0.139076894570433,0.000594025761949153
776,1132.31,A06037113231,0.700906616896,91304,78750,18481,15.881007,8,832,0.009615,47.770701,2186,0,0,0,0,0,Not Eligible,0,1938,248,12.80920218, ,0.0958253974240804,0.000177619908388344
777,1861,A06037186100,0.519995608321,90065,74028,25582,42.814049,549,1769,0.310345,36.835279,4646,0,0,0,0,0,Not Eligible,0,4878,-232,-4.755805453, ,0.0665239914794135,0.000131625777366123
